,date,Applicances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,d_date,time
1872,2016-01-12 19:50:00,,0,20.03333333,43.73,19.39,42.66333333,19.79,44.2,19.66666667,42.56,17.5,50.96666667,4.626666667,90.96333333,17.89,39.0,18.5,47.26,16.89,42.9,4.55,745.1666667000001,92.66666667,6.833333333,40.0,3.4,2016-01-12,19:50:00
1873,2016-01-13 09:30:00,,30,19.1,44.5,18.32333333,43.5,19.5,43.7,20.06666667,43.66333333,18.13333333,55.73,5.59,78.66,17.85666667,42.26666667,18.2,48.93333333,17.0,45.73,5.0,755.55,88.0,4.5,34.5,3.15,2016-01-13,09:30:00
1874,2016-01-14 13:50:00,,0,21.2,41.69333333,20.46333333,39.7,21.92666667,43.59,19.1,43.9,17.1,53.2,4.563333333,96.83333333,17.5,38.09,18.03333333,44.76666667,17.2,47.5,4.7,747.8833333,85.5,6.0,40.0,2.48,2016-01-14,13:50:00
1875,2016-01-15 04:20:00,,0,22.82333333,39.5,21.82333333,39.12666667,21.29,43.62666667,18.32333333,43.0,18.29,54.4,2.0,95.36666667,18.5,42.62666667,19.29,49.23,17.29,47.7,2.8,750.9666667,80.66666667,10.0,30.0,-0.3,2016-01-15,04:20:00
1876,2016-01-15 05:50:00,,0,22.35666667,39.86333333,21.32333333,39.2,21.29,43.5,18.2,42.5,18.2,54.0,2.4,95.16666667,18.39,42.29,19.2,48.93333333,17.39,47.7,3.17,751.7166667,72.66666667,10.0,40.0,-1.32,2016-01-15,05:50:00
1877,2016-01-15 10:20:00,,10,20.89,37.8,20.2,37.5,20.32333333,39.29,20.13333333,40.29,17.79,52.9,3.03,80.75666667,17.96333333,37.4,18.63333333,44.19333333,17.29,43.4,3.43,753.9,82.0,8.666666667000001,36.33333333,0.57,2016-01-15,10:20:00
1878,2016-01-15 12:00:00,,10,20.89,38.4,20.29,38.15,20.39,39.7,20.12777778,40.26888889,17.7,52.18166667,4.09,77.89333333,17.79,36.79,18.48,43.21272727,17.29,42.4,3.7,754.7,88.0,9.0,21.0,1.8,2016-01-15,12:00:00
1879,2016-01-15 14:00:00,,10,21.42666667,38.79,21.11111111,38.02,20.6,40.2,20.16481481,40.50740741,18.33111111,48.53166667,5.03,70.95666667,17.79,36.5,18.39,42.98222222,17.56666667,46.56,4.2,755.0,86.0,8.0,29.0,2.1,2016-01-15,14:00:00
1880,2016-01-15 15:10:00,,0,21.79,38.36,21.35722222,37.44444444,20.65,40.045,20.18641975,40.64654321,19.29555556,44.04055556,5.366666667,68.29333333,17.785,36.29,18.31777778,42.59,17.6,44.69333333,4.03,755.45,86.0,7.833333333,36.83333333,1.85,2016-01-15,15:10:00
1881,2016-01-16 01:40:00,,0,22.6,40.29,21.7,39.59,20.89,42.03,20.35666667,43.5,19.76,54.29666667,2.2,94.5,18.7,41.4,20.29,48.59,17.89,47.0,2.15,761.6833333,95.33333333,4.666666667,38.0,1.48,2016-01-16,01:40:00
1882,2016-01-16 09:30:00,,0,21.745,40.995,21.03333333,40.4,20.7,42.09,20.7,42.59,19.89,45.39,1.6333333330000002,95.43333333,18.6,42.53,19.63333333,49.43333333,17.89,46.23,1.65,763.05,96.0,3.0,41.5,1.0,2016-01-16,09:30:00
1883,2016-01-16 11:00:00,,0,22.03333333,41.03,21.5,40.56,20.92666667,42.5,20.5,42.32666667,20.2,44.59,2.2233333330000002,95.86666667,18.82333333,43.03,19.7,49.96666667,17.89,45.26,3.5,763.4,93.0,3.0,20.0,2.4,2016-01-16,11:00:00
1884,2016-01-16 12:00:00,,0,22.16666667,41.23,21.6,40.5,21.0,42.59,20.5,42.16333333,20.29,44.5,3.126666667,96.19,19.29,43.4,19.85666667,50.36333333,17.89,45.12666667,4.7,763.9,87.0,3.0,23.0,2.7,2016-01-16,12:00:00
1885,2016-01-17 01:50:00,,0,21.92666667,39.7,21.0,38.4,21.39,42.5,20.5,41.59,18.5,53.73,0.566666667,96.53,19.6,40.5,21.1,47.56666667,17.79,43.82666667,0.97,764.75,93.5,3.0,30.0,0.03,2016-01-17,01:50:00
1886,2016-01-17 02:10:00,,0,21.865,39.7675,20.96333333,38.5,21.39,42.5225,20.42666667,41.7,18.46333333,53.79,1.033333333,96.4,19.6,40.66333333,21.1,47.96333333,17.79,44.09,0.9,764.75,93.83333333,3.166666667,23.5,0.02,2016-01-17,02:10:00
1887,2016-01-17 03:10:00,,0,21.6,39.82666667,20.7,38.79,21.29,42.59,20.2,41.79,18.39,53.9,0.8,96.06,19.5,41.02666667,21.0,48.7,17.79,44.79,0.43,764.4666667,97.83333333,3.666666667,28.33333333,0.1,2016-01-17,03:10:00
1888,2016-01-17 03:30:00,,0,21.5,40.0,20.7,38.9,21.29,42.7,20.2,41.9,18.39,53.9,1.0,96.09,19.56666667,41.09,20.89,49.06,17.79,44.93333333,0.5,764.4,97.5,3.0,33.0,0.1,2016-01-17,03:30:00
1889,2016-01-17 22:50:00,,10,22.2,39.56666667,20.7,39.43333333,20.5,39.79,21.13333333,39.53,19.96333333,75.19666667,-4.416666667,88.65055556,20.39,35.96666667,21.84,42.145,17.7,37.73,-2.23,764.15,82.83333333,2.0,28.83333333,-4.85,2016-01-17,22:50:00
1890,2016-01-17 23:30:00,,10,22.0,39.9,20.39,39.73,20.39,39.7,21.13333333,39.79,19.66666667,70.36,-4.714444444,88.28888889,20.29,36.26,21.7,43.22666667,17.66666667,38.22333333,-2.55,763.9,84.5,2.0,27.0,-4.9,2016-01-17,23:30:00
1891,2016-01-18 07:10:00,,20,20.1,41.36,18.39,41.12666667,20.1,40.79,19.46333333,38.26666667,18.29,58.88,-5.3,86.92222222,19.7,38.46555556,20.6,47.035,17.5,41.59,-4.75,759.9666667,87.83333333,2.0,21.66666667,-6.48,2016-01-18,07:10:00
1892,2016-01-20 08:10:00,,0,18.29,38.13333333,16.89,38.23,18.6,38.59,17.1,37.16333333,16.62222222,49.31444444,-3.667222222,89.665,16.68571429,30.39142857,18.79,42.61777778,16.1,38.56666667,-2.37,759.3,86.33333333,2.333333333,61.83333333,-4.32,2016-01-20,08:10:00
1893,2016-01-20 10:40:00,,0,18.2,37.36666667,16.82333333,38.33,18.5,38.02666667,16.89,38.06,17.27,73.42222222,-1.133333333,94.72666667,16.4175,29.9175,18.815,42.4475,15.89,36.09,-1.8,760.4,88.33333333,2.666666667,58.66666667,-3.47,2016-01-20,10:40:00
1894,2016-01-20 12:50:00,,0,18.0,36.0,16.79,37.29,18.29,37.5,16.7,36.16333333,16.70529412,57.03,1.29,96.09,16.5,31.27363636,19.29,40.8175,15.89,38.22333333,-0.48,760.6,83.16666667,2.166666667,61.0,-2.97,2016-01-20,12:50:00
1895,2016-01-20 16:20:00,,0,17.5,36.5,16.5,36.7,18.0,37.59,16.39,36.0,16.27,52.00722222,2.09,97.4,16.27,30.86777778,20.08888889,41.78611111,15.6,35.66333333,0.5,760.3,84.33333333,2.0,60.0,-1.87,2016-01-20,16:20:00
1896,2016-01-20 17:00:00,,0,17.5,36.66333333,16.42666667,36.79,17.89,37.4,16.39,36.2,16.2,51.69388889,1.6,96.96666667,16.2,31.0,20.18888889,42.19666667,15.6,35.59,0.3,760.3,87.0,2.0,58.0,-1.6,2016-01-20,17:00:00
1897,2016-01-21 01:10:00,,0,19.39,38.66333333,18.76,38.2,18.6,39.62666667,18.39,38.03,16.65,57.57722222,0.6333333329999999,96.83333333,16.2,33.7,19.6,46.56888889,15.89,41.29,-1.17,762.2,90.66666667,2.0,54.33333333,-2.48,2016-01-21,01:10:00
1898,2016-01-21 09:20:00,,20,17.89,38.145,16.89,37.46666667,18.2,38.8175,16.79,36.4,16.225,46.78333333,-3.29,90.06666667,15.8,31.56111111,18.29,41.24722222,15.6,38.43,-3.37,763.8666667,92.0,1.0,45.33333333,-4.53,2016-01-21,09:20:00
1899,2016-01-21 09:30:00,,10,17.85666667,38.02666667,16.89,37.32666667,18.2,38.9,16.79,36.29,16.23,46.47611111,-3.29,90.33333333,15.78777778,31.5,18.28,41.04611111,15.6,38.15666667,-2.9,763.95,91.5,1.0,47.5,-4.15,2016-01-21,09:30:00
1900,2016-01-21 11:10:00,,10,17.79,37.7,17.1,36.7,18.1,38.76,17.76,37.12666667,16.29,43.93055556,-1.066666667,94.53,15.81,31.18333333,18.1,39.95,15.63,36.46333333,1.2,764.5,74.33333333,1.0,55.16666667,-2.93,2016-01-21,11:10:00
1901,2016-01-21 12:10:00,,0,18.0,37.46666667,17.29,36.66333333,18.1,38.62666667,17.96333333,36.9,16.35666667,42.44833333,0.433333333,95.36666667,16.0,30.55,18.07777778,38.515,15.69,36.66333333,2.43,764.45,64.33333333,1.0,20.83333333,-3.75,2016-01-21,12:10:00
1902,2016-01-21 12:20:00,,10,18.0,37.4,17.29,36.53,18.1,38.645,18.0,36.9,16.39,42.47222222,0.6333333329999999,95.22666667,16.1,30.51611111,18.06666667,38.39111111,15.69,36.53,2.67,764.4,62.66666667,1.0,20.66666667,-3.9,2016-01-21,12:20:00
1903,2016-01-21 14:30:00,,0,18.39,36.32666667,17.66666667,36.06,18.03333333,38.0,18.39,35.09,16.735,39.70888889,3.2,96.93333333,17.245,28.88555556,18.7,36.725,16.0,36.645,4.55,763.8,53.5,1.5,42.5,-4.25,2016-01-21,14:30:00
1904,2016-01-22 09:40:00,,0,18.39,38.4,17.29,38.32666667,18.6,39.26,16.2,38.59,16.39,47.5,-0.4,94.16,16.2,32.9,18.17777778,42.82777778,15.86,41.22333333,0.03,762.8333332999999,78.66666667,4.0,20.33333333,-3.27,2016-01-22,09:40:00
1905,2016-01-22 10:20:00,,0,18.29,38.5,17.29,38.5,18.6,39.29,16.2,38.5,16.29,47.565,0.46666666700000003,94.52666667,16.2,32.96111111,18.1,42.41666667,15.8,40.56,0.47,762.7333332999999,78.0,4.0,20.33333333,-2.97,2016-01-22,10:20:00
1906,2016-01-23 16:00:00,,0,16.85666667,45.76,16.1,45.59,17.39,43.0,15.1,44.26,15.39,50.645,7.5,99.9,15.6,39.9,17.80666667,50.80833333,15.0,44.3725,6.6,770.7,98.0,4.0,51.0,6.3,2016-01-23,16:00:00
1907,2016-01-24 17:10:00,,10,21.6,45.12666667,21.0,44.36333333,20.5,46.23,17.73,46.7,18.78,52.63,8.16,99.9,15.89,44.515,19.82888889,51.35666667,15.69,48.5,7.92,767.5,96.0,4.833333333,63.16666667,7.32,2016-01-24,17:10:00
1908,2016-01-24 17:50:00,,10,21.6,43.86,20.96333333,43.2,20.7,45.66333333,17.7,46.7,19.01666667,50.42944444,8.066666667,99.9,16.0,44.525,19.53888889,50.57333333,15.8,48.76,7.98,767.5,96.0,4.166666667,63.83333333,7.38,2016-01-24,17:50:00
1909,2016-01-24 18:10:00,,0,21.7,43.7,21.0,42.9,20.7,45.26,17.6,46.59,19.06111111,49.96388889,8.0,99.9,16.0,44.5,19.39,50.4,15.89,49.12666667,7.98,767.5,96.0,3.833333333,63.83333333,7.38,2016-01-24,18:10:00
1910,2016-01-25 03:50:00,,0,20.66666667,42.66333333,19.66666667,42.76,20.53333333,44.96666667,17.7,47.09,17.77,56.09,8.3,99.9,16.29,43.79,18.05,50.045,16.42666667,50.82666667,8.37,765.6666667000001,94.0,3.166666667,63.83333333,7.47,2016-01-25,03:50:00
1911,2016-01-25 10:50:00,,0,19.79,44.2,19.23,43.9,20.1,44.2,17.89,46.16333333,17.93888889,49.08722222,8.063333333,99.9,16.5,42.765,17.79,48.97611111,16.6,48.9,10.32,763.35,70.83333333,3.833333333,40.0,5.07,2016-01-25,10:50:00
1912,2016-01-25 13:20:00,,0,20.29,43.59,19.5,43.09,20.2,44.4,18.2,45.0,18.22,47.93888889,11.22666667,79.89333333,17.89,40.92555556,19.20888889,46.86555556,16.82333333,48.93333333,12.23,762.7,58.66666667,5.666666667,40.0,4.23,2016-01-25,13:20:00
1913,2016-01-25 16:10:00,,0,21.0,43.09,20.1,43.26,20.5,44.4,18.5,44.79,18.735,47.88166667,11.56666667,78.63333333,19.775,38.88166667,20.5,45.07,17.1,48.9,12.18,761.9666667,62.33333333,5.166666667,40.0,5.08,2016-01-25,16:10:00
1914,2016-01-25 22:00:00,,10,21.0,43.29,20.32333333,42.66333333,20.73,45.19333333,19.73,44.46666667,18.13888889,49.56777778,9.263333333,97.53,17.945,40.60333333,18.945,46.62055556,17.0,47.09,9.8,763.7,82.0,4.0,29.0,6.8,2016-01-25,22:00:00
1915,2016-01-26 21:20:00,,10,20.0,54.8,19.2,50.26,20.29,44.99,18.5,46.03,17.5,53.46611111,9.39,93.02333333,17.5,42.65722222,18.0,48.95,17.1,47.5,9.37,759.9,86.0,8.333333332999999,24.66666667,7.07,2016-01-26,21:20:00
1916,2016-01-26 21:30:00,,0,20.06666667,53.46666667,19.26,50.06666667,20.35666667,45.32666667,18.5,46.09,17.5,53.84611111,9.39,93.89666667,17.47555556,42.71,17.95111111,49.005,17.1,47.5,9.4,759.85,86.0,8.5,25.0,7.1,2016-01-26,21:30:00
1917,2016-01-26 22:00:00,,0,20.39,50.23333333,19.82333333,48.4,20.5,45.79,18.5,46.16333333,17.5,54.09,9.39,94.43333333,17.43277778,42.93888889,17.91444444,49.2,17.06666667,47.46666667,9.5,759.7,86.0,9.0,26.0,7.2,2016-01-26,22:00:00
1918,2016-01-27 07:00:00,,10,20.0,44.96666667,19.32333333,44.4,19.7,44.12666667,19.0,46.46666667,17.6,56.235,10.3,85.13,18.23,47.68444444,17.775,49.66333333,17.2,49.56,10.3,757.3,80.0,10.0,29.0,6.9,2016-01-27,07:00:00
1919,2016-01-27 08:10:00,,0,19.79,46.09,19.2,44.9,19.7,44.62666667,18.89,46.7,17.6,56.0,9.533333333,96.59666667,18.1,46.12666667,17.785,49.88777778,17.2,49.29,9.63,757.3833333,88.66666667,9.166666667000001,57.5,7.78,2016-01-27,08:10:00
1920,2016-01-27 08:20:00,,0,19.79,46.03,19.2,44.9,19.7,44.7,18.89,46.73,17.6,55.93333333,9.5,97.12333333,18.1,46.00944444,17.745,49.9,17.2,49.26,9.67,757.3666667,88.33333333,9.333333332999999,51.0,7.77,2016-01-27,08:20:00
1921,2016-01-27 08:50:00,,0,19.79,46.0,19.2,45.03,19.79,44.82666667,18.89,46.86333333,17.6,55.79,9.726666667,96.33,18.05,45.655,17.775,50.0,17.2,49.2,9.77,757.3166667,87.33333333,9.833333332999999,31.5,7.72,2016-01-27,08:50:00
1922,2016-01-27 09:10:00,,0,19.79,45.96666667,19.2,45.09,19.79,44.9,18.79,46.79,17.6,55.7,9.763333333,96.1,18.0,45.5,17.75,50.035,17.2,49.09,9.78,757.3166667,87.66666667,10.0,28.33333333,7.8,2016-01-27,09:10:00
1923,2016-01-29 11:50:00,,0,18.0,43.79,17.2,44.29,19.0,41.9,16.89,44.09,16.68888889,50.28,7.875,84.415,17.00555556,39.36277778,17.12222222,45.83277778,16.29,43.59,7.3,763.8666667,82.5,8.833333332999999,40.0,4.52,2016-01-29,11:50:00
1924,2016-01-30 08:30:00,,0,18.79,45.22666667,18.03333333,45.0,19.92666667,45.2,16.5,47.29,16.7,51.97222222,8.226666667,99.9,16.80666667,43.07611111,18.31222222,54.765,16.5,49.7,8.55,753.85,90.0,12.0,32.0,7.0,2016-01-30,08:30:00
1925,2016-01-30 10:40:00,,0,19.23,46.12666667,19.0,45.045,19.7,44.7,16.39,47.59,18.00944444,76.25388889,8.463333333,99.9,16.79,43.95,18.265,54.41111111,16.46333333,48.93,8.5,752.4,92.0,11.0,50.0,7.2,2016-01-30,10:40:00
1926,2016-01-30 22:20:00,,20,22.1,42.36333333,21.56666667,41.36333333,21.0,44.29,19.2,41.93,19.49388889,48.21722222,2.096666667,97.82333333,16.89,37.83833333,20.79,46.37277778,16.29,42.62666667,3.47,754.6333333,85.33333333,5.0,28.66666667,1.17,2016-01-30,22:20:00
1927,2016-01-30 23:20:00,,0,21.79,42.03,21.16666667,40.93333333,20.79,44.4,18.89,42.53,18.66111111,51.40222222,3.363333333,99.06,17.0,39.045,20.79,47.97777778,16.5,46.65666667,4.17,754.7,87.66666667,5.0,28.33333333,2.23,2016-01-30,23:20:00
1928,2016-01-31 11:30:00,,10,21.16666667,41.69333333,20.5,40.65666667,20.6,42.7,20.23,42.2,17.5,51.845,7.063333332999999,99.9,16.89,40.2,19.39,51.205,16.79,46.2,6.3,753.6,92.5,5.0,40.0,5.15,2016-01-31,11:30:00
1929,2016-01-31 23:40:00,,10,22.32333333,46.4,21.39,46.0,21.6,46.5,19.29,49.79,20.16111111,53.37388889,11.39,99.9,19.0,49.735,21.79,54.46277778,17.29,51.59,11.43,755.3333332999999,94.66666667,8.0,32.33333333,10.57,2016-01-31,23:40:00
1930,2016-02-01 01:00:00,,10,22.0,47.0,21.1,46.53,21.66666667,46.56,19.16666667,49.5,19.89,52.78722222,11.39,99.9,19.08888889,50.28,21.68888889,56.72722222,17.32333333,51.9,11.5,756.3,91.0,9.0,40.0,10.0,2016-02-01,01:00:00
1931,2016-02-01 08:10:00,,10,21.0,48.16333333,20.1,47.7,21.5,46.79,19.86666667,49.36,19.1,53.98222222,10.66,97.59666667,19.1,50.41055556,20.66111111,55.65166667,17.7,52.9,10.67,759.45,87.66666667,7.333333333,22.83333333,8.72,2016-02-01,08:10:00
1932,2016-02-01 10:50:00,,20,21.32333333,46.0,20.76333333,45.03,21.29,45.0,19.5,47.9,19.71388889,54.05555556,11.5,79.23,19.235,46.98388889,20.16111111,51.40555556,17.79,51.06,11.18,760.1666667000001,76.16666667,8.0,23.83333333,7.03,2016-02-01,10:50:00
1933,2016-02-02 00:30:00,,20,22.79,45.32666667,21.89,44.59,23.29,45.29,21.5,48.96666667,20.235,61.52944444,10.19,99.9,18.79555556,45.79611111,20.86777778,55.93333333,17.89,50.62666667,10.25,759.6,95.0,8.0,52.0,9.45,2016-02-02,00:30:00
1934,2016-02-02 07:30:00,,30,21.79,46.23,20.89,46.0,23.1,46.12666667,20.03333333,49.19333333,19.7,58.235,9.033333333,99.9,18.79,45.7,20.7,56.21444444,18.29,52.59,9.3,758.1,89.0,6.0,51.0,7.6,2016-02-02,07:30:00
1935,2016-02-02 16:50:00,,0,21.63333333,48.19333333,21.0,45.65666667,22.2,46.5,20.29,46.2,19.7,51.95055556,7.623333333,98.83333333,18.7,42.66944444,19.79,49.235,18.315,49.095,7.33,756.3666667,91.5,5.333333333,40.0,5.97,2016-02-02,16:50:00
1936,2016-02-03 00:40:00,,30,21.7,44.59,21.1,42.7,21.6,45.32666667,21.5,45.79,19.89,66.73944444,4.226666667,95.53,18.56111111,41.09,21.37333333,51.91666667,18.1,47.26,5.13,758.5,83.0,4.666666667,40.0,2.47,2016-02-03,00:40:00
1937,2016-02-03 02:10:00,,0,21.42666667,44.03,20.89,42.4,21.6,45.23,21.13333333,45.5,19.775,64.83722222,3.59,94.23,18.52222222,41.09,21.1,51.515,18.1,47.845,4.33,758.45,85.66666667,4.0,38.0,2.05,2016-02-03,02:10:00
1938,2016-02-03 03:50:00,,0,21.2,43.79,20.6,42.29,21.79,45.59,20.79,45.5,19.6,63.11333333,3.79,95.59,18.5,41.09,20.95722222,52.98888889,18.1,48.9,4.5,757.95,89.0,4.833333333,38.0,2.88,2016-02-03,03:50:00
1939,2016-02-03 04:10:00,,0,21.16666667,43.79,20.6,42.29,21.89,45.79,20.7,45.5,19.57777778,62.89277778,3.663333333,95.4,18.5,41.085,20.93888889,52.90555556,18.1,49.16333333,4.55,757.8666667,89.16666667,4.833333333,38.16666667,2.97,2016-02-03,04:10:00
1940,2016-02-03 04:50:00,,0,21.1,43.79,20.5,42.4,21.92666667,45.9,20.6,45.4,19.5,62.43277778,3.826666667,95.96333333,18.5,41.055,20.89,52.535,18.2,49.29,4.75,757.7333332999999,89.83333333,4.166666667,30.83333333,3.23,2016-02-03,04:50:00
1941,2016-02-03 06:10:00,,0,20.89,43.7,20.315,42.4,22.03333333,45.9,20.42666667,45.29,19.39,61.56333333,3.93,96.12666667,18.47555556,40.97777778,20.79,51.82777778,18.2,49.79,4.5,757.6333333,89.33333333,3.833333333,40.0,2.85,2016-02-03,06:10:00
1942,2016-02-03 23:40:00,,0,22.29,43.32666667,21.46333333,42.09,22.6,44.0,20.89,42.29,19.225,62.81944444,3.26,84.53,18.6,37.62055556,23.1,46.05,18.29,44.82666667,3.47,765.3333332999999,87.33333333,2.333333333,40.0,1.47,2016-02-03,23:40:00
1943,2016-02-04 07:20:00,,20,20.89,42.52666667,20.1,41.73,21.945,43.62666667,19.89,41.83333333,18.725,56.0,2.663333333,94.02666667,18.40833333,38.10833333,21.39,48.67666667,18.39,48.23,3.6,763.8,92.0,4.666666667,32.66666667,2.4,2016-02-04,07:20:00
1944,2016-02-04 08:10:00,,10,20.79,43.36333333,20.0,42.26,21.79,43.29,20.1,42.32666667,18.7,56.0,3.5,95.0,18.39,38.205,21.2,47.67944444,18.32333333,47.79,4.0,763.2666667000001,92.5,6.0,43.83333333,2.88,2016-02-04,08:10:00
1945,2016-02-04 09:10:00,,10,20.79,43.39,19.96333333,42.46666667,21.6,43.0,20.85666667,42.9,18.65555556,55.18555556,4.263333333,95.73,18.29,37.715,20.96944444,46.33111111,18.32333333,47.16333333,4.08,762.45,95.16666667,6.333333333,61.83333333,3.4,2016-02-04,09:10:00
1946,2016-02-04 11:40:00,,30,20.7,44.66333333,19.79,42.26,21.29,42.60222222,20.6,42.4,18.6,53.0,5.833333333,97.43333333,18.13684211,38.0,20.5,44.515,18.2,45.0,5.9,761.4333333,96.0,7.0,45.66666667,5.3,2016-02-04,11:40:00
1947,2016-02-05 08:10:00,,10,21.29,46.59,20.39,45.29,21.90222222,44.4,19.89,46.79,18.7,62.46777778,9.1,98.59,18.48777778,43.235,20.7,53.33111111,18.6,50.26,8.8,763.6166667,98.83333333,4.166666667,34.16666667,8.58,2016-02-05,08:10:00
1948,2016-02-05 08:50:00,,0,21.2,46.2,20.39,45.4,21.96333333,44.5,19.89,46.9,18.67777778,60.95555556,9.16,98.59,18.39,43.545,20.61111111,52.30333333,18.6,49.9,8.8,763.6833333,98.16666667,4.833333333,42.83333333,8.52,2016-02-05,08:50:00
1949,2016-02-05 11:20:00,,0,21.32333333,46.16333333,20.73,45.0,21.6,44.43888889,19.79,47.43333333,18.6,58.66944444,10.145,98.9,18.39,44.255,20.29,51.10222222,18.56666667,49.09,9.6,763.5,93.33333333,5.0,30.0,8.57,2016-02-05,11:20:00
1950,2016-02-05 11:40:00,,0,21.39,46.0,20.89,45.0,21.60555556,44.505,19.79,47.53,18.62222222,58.48333333,10.73333333,99.09,18.39,44.40555556,20.285,51.085,18.5,49.09,9.7,763.4,92.66666667,5.0,35.0,8.53,2016-02-05,11:40:00
1951,2016-02-05 13:00:00,,0,21.6,45.79,21.29,44.56,21.79,44.545,19.89,47.9,18.6,57.91111111,10.8,95.86666667,18.45111111,44.45555556,20.18333333,50.785,18.6,49.0,9.8,762.7,90.0,5.0,29.0,8.3,2016-02-05,13:00:00
1952,2016-02-05 15:20:00,,0,22.1,44.82666667,21.79,43.53,21.90222222,44.49444444,20.29,48.2,18.7,57.2,10.6,90.26,18.5,44.18777778,20.0,50.2,18.6,49.0,9.8,761.3333332999999,89.0,5.666666667,40.0,8.1,2016-02-05,15:20:00
1953,2016-02-05 15:50:00,,0,22.1,44.7,21.7,43.4,22.0,44.5,20.29,47.82666667,18.7,56.99444444,10.5,90.23,18.5,44.18777778,19.97555556,50.09,18.6,48.9,9.8,761.0833332999999,89.0,5.166666667,40.0,8.1,2016-02-05,15:50:00
1954,2016-02-06 09:10:00,,10,21.0,45.59,20.42666667,43.93333333,22.29,45.36333333,19.39,46.59,18.6,55.085,8.263333333,91.03333333,18.6,42.345,20.6,54.13277778,19.0,50.7,8.25,753.5166667000001,85.66666667,6.166666667,40.0,5.9,2016-02-06,09:10:00
1955,2016-02-06 10:10:00,,0,21.0,45.73,20.39,43.79,21.89,44.59,19.35666667,46.5,18.61111111,54.21888889,8.66,85.36666667,18.5,41.73,20.5,52.67944444,19.0,49.46666667,8.55,753.4666667,83.83333333,6.833333333,40.0,5.92,2016-02-06,10:10:00
1956,2016-02-06 14:20:00,,0,20.89,45.06,20.32333333,43.4,21.5,43.86333333,19.7,45.93333333,19.29,64.275,11.76333333,66.19666667,18.6,41.09,21.1,49.12722222,18.89,47.2,10.73,749.8,73.0,10.66666667,40.0,6.07,2016-02-06,14:20:00
1957,2016-02-07 09:20:00,,10,21.29,45.4,20.5,43.66333333,21.79,44.23,18.79,44.7,19.65722222,77.01333333,6.433333332999999,88.62333333,18.7,39.79333333,21.2,51.79111111,19.2,49.06,6.87,744.3666667,84.33333333,6.666666667,40.0,4.43,2016-02-07,09:20:00
1958,2016-02-07 11:20:00,,10,21.2,45.33333333,20.46333333,42.79,21.6,43.79,18.79,43.9,19.1,65.315,8.33,73.79666667,18.7,38.88722222,21.1,50.20611111,19.16666667,46.26666667,7.6,745.2333332999999,78.0,7.666666667,32.66666667,4.0,2016-02-07,11:20:00
1959,2016-02-07 18:00:00,,10,21.2,44.93,20.6,41.56666667,21.39,43.26,18.79,41.29,18.89,53.9,7.463333333,60.83333333,19.29,34.88777778,22.50555556,44.84444444,19.2,42.93333333,7.6,747.0,66.0,8.0,40.0,1.6,2016-02-07,18:00:00
1960,2016-02-07 18:10:00,,10,21.2,44.59666667,20.625,41.7225,21.39,43.32666667,18.79,41.29,18.89,53.9,7.23,61.99666667,19.29,34.91666667,22.51666667,44.71,19.1,42.76,7.58,747.0333333,66.0,8.0,40.0,1.58,2016-02-07,18:10:00
1961,2016-02-07 23:00:00,,20,22.2,41.79,21.35666667,41.32666667,21.7,43.2,20.89,41.73,20.54277778,90.38555556,7.5,66.56333333,18.90222222,36.50444444,21.92055556,46.24333333,18.89,41.46333333,8.0,744.7,69.0,13.0,40.0,2.6,2016-02-07,23:00:00
1962,2016-02-08 07:50:00,,20,20.89,44.29,20.1,44.0,21.7,44.36333333,19.6,44.09,18.89,61.49222222,7.726666667000001,95.59,18.89,39.86944444,21.40833333,52.92333333,19.1,49.09,8.72,738.4333333,80.5,9.166666667000001,27.33333333,5.52,2016-02-08,07:50:00
1963,2016-02-08 23:40:00,,20,23.13333333,42.29,22.5,41.245,23.56666667,42.9,21.79,44.4,21.0,50.38,5.73,77.73,19.13888889,36.775,22.29,47.48611111,18.89,42.73,6.6,744.6,78.0,11.0,24.33333333,3.03,2016-02-08,23:40:00
1964,2016-02-10 02:50:00,,0,21.79,41.79,21.1,40.5,22.6,43.2,18.89,41.0,19.2,50.80222222,3.2,92.3,19.89,40.98888889,22.61666667,48.24888889,19.0,45.43333333,3.37,738.9,89.0,8.666666667000001,40.0,1.75,2016-02-10,02:50:00
1965,2016-02-10 03:40:00,,0,21.6,41.59,20.89,40.2,22.6,43.03,18.89,41.0,19.2,50.86944444,2.933333333,92.19,19.89,41.09,22.5,48.63277778,19.1,46.06,2.87,738.9666667,91.0,9.666666667000001,40.0,1.53,2016-02-10,03:40:00
1966,2016-02-10 04:50:00,,0,21.39,41.59,20.7,39.93333333,22.5,43.09,18.79,40.9,19.11666667,50.97777778,2.7,92.09,19.82333333,41.04833333,22.285,48.59,19.1,46.2,2.52,739.1666667000001,92.83333333,8.333333332999999,40.0,1.48,2016-02-10,04:50:00
1967,2016-02-11 00:00:00,,30,21.2,43.4,20.7,41.43333333,20.79,42.29,20.0,44.82666667,19.79,73.84944444,2.663333333,91.02666667,20.265,40.54944444,23.08333333,48.11166667,18.89,43.06,3.2,747.3,97.0,3.0,63.0,2.7,2016-02-11,00:00:00
