date,Applicances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
4/7/2016 13:50,,0,22,39.96666667,22.2,38.29,22.39,38.29,21.5,38.59,20.39,54.26,12.84,8.478,21.83428571,33.63714286,22,37.46666667,20.79,41.59,10.77,752.8,58.5,7.833333333,40,2.85
4/8/2016 1:30,,0,21.5,39.2,18.89,42.66333333,22.6,38.32666667,20.79,38.4,19.89,48,6.866666667,52.06,21.29,37.2,21.82333333,40.2,20.6,42.32666667,5.83,753.975,92.5,3,31,4.72
4/8/2016 2:10,,0,21.42666667,39.32666667,18.79,42.96666667,22.5,38.4,20.76,38.5,19.89,48,6.26,51.15666667,21.29,37.53,21.7,40.86333333,20.6,42.59,5.65,753.9166667,95,3,27.83333333,4.93
4/8/2016 6:50,,0,20.92666667,39.5,18.1,44.09,22.39,38.9,20.39,38.4,19.79,47.7,4.433333333,58.42333333,21.2,37.79,21.29,41.29,20.53333333,43.62666667,4.55,754.1666667,97,2,61.5,4.13
4/9/2016 5:20,,0,20.89,40.7,17.89,45.29,23.1,39.79,20.29,38.26,20.2,47.09,2.4,53.06,21.29,37.88428571,22.79,42.16333333,20.39,43.2,4.07,751.4666667,91.66666667,1.666666667,23,2.83
4/9/2016 7:00,,0,20.7,40.29,17.7,45.03,23,39.7,20.13333333,38,20.12857143,46.7,2.826666667,57.33,21.29,37.7,22.66666667,42.16333333,20.39,43.09,3.20,751,93,2,21,2.10
4/9/2016 10:00,,0,20.89,40.73,19.46,42.76,22.1,37.9,20.2,38.32666667,20,47.554,11.96333333,25.4,21.1,35.918,22.39,41.45,20.5,40.26666667,9.30,750.4,71,4,40,4.30
4/9/2016 22:10,,0,22.6,41.73,20.39,43.66333333,22.79,39.59,20.6,38.4,20.11428571,46.41,8.456,48.954,21.7,35.02666667,23.2,38.96333333,20,38.12666667,8.52,750.0333333,92,3,24,7.30
4/9/2016 23:30,,0,22.29,41,19.82333333,43.79,22.79,39.7,20.5,38.5,20.08571429,46.77714286,7.53,54.93,21.7,36.2,23.02857143,40.32142857,20.06666667,39.52666667,7.60,750.45,92.5,2.5,32,6.40
4/10/2016 1:30,,0,21.85666667,40.59,19.29,44.12666667,22.85666667,39.66333333,20.39,38.59,20,46.656,5.83,56.26,21.7,37.53,22.73857143,41.49714286,20.16666667,41.96666667,6.55,751.4,96.5,1.5,29,6.00
4/10/2016 4:10,,0,21.5,40.29,18.63333333,44.43333333,22.79,39.26,20.26,38.36333333,19.89,46.59,3.266666667,54.86,21.6,37.5,22.39,40.4,20.2,43.9,5.32,752.1,96.83333333,2,24.33333333,4.80
4/10/2016 5:10,,0,21.39,39.9,18.39,44.29,22.6,38.93333333,20.13333333,38.09,19.89,46.5,2.326666667,54.75666667,21.6,37.59,22.29,39.356,20.2,44.2,4.33,752.1166667,96.16666667,1.833333333,21,3.75
4/10/2016 6:00,,0,21.29,39.7,18.16666667,44.29,22.39,38.76,20.1,37.9,19.89,46.48,1.426666667,54.03333333,21.6,37.56,22.1,38.38,20.2,44.5,4.00,752.2,97,1,21,3.50
4/10/2016 11:30,,0,21.79,40.32666667,23.76,36.03,22.5,38.62666667,21.76,38.03,21.2,72.656,12.46333333,26.1,21.675,35.6725,21.54,38.054,20.79,40.9,10.40,753.25,66.5,3.5,40,4.40
4/10/2016 11:50,,0,21.89,40.12666667,23.7,35.73,22.5,38.7,21.79,37.62666667,21,65.874,12.26333333,25.8,21.7,35.02666667,21.6,37.86,20.79,40.76,10.93,753.2166667,63.5,3.833333333,40,4.27
4/10/2016 13:50,,0,22.5,38.4,23.2,35.29,22.6,38.7,21.89,36.79,20.5625,54.30875,14.46333333,9.663333333,22.5,32.63333333,22.456,36.536,20.76,39.7,12.75,752.5333333,58.66666667,4.833333333,30.83333333,4.82
4/10/2016 14:30,,0,22.73,38.09,23.1,35.5,22.6,38.59,21.96333333,36.7,20.62857143,49.55428571,15.46,7.563333333,22.82333333,32,22.81,36.178,20.79,39.7,12.85,752.35,59,5,34.5,4.95
4/10/2016 14:40,,0,22.79,38.09,23.1,35.63333333,22.63333333,38.5,21.96333333,36.7,20.7,47.5,15.66,7.43,22.89,31.92666667,22.86142857,36.06428571,20.76,39.7,12.83,752.3,59.33333333,5,36.33333333,5.00
4/10/2016 15:50,,0,23.1,38.2,22.89,36.29,22.73,38.16333333,22.1,36.93333333,21,43.39714286,16.63333333,5.93,23.39,31.29,23.365,35.645,20.79,39.56,14.13,751.7833333,53.33333333,4.166666667,40,4.77
4/10/2016 23:20,,0,22.66666667,39.76,20.4725,42,22.7,39.4,21.6,38.5,20.79,53.794,9.063333333,33.4,22.5,37.4,23.29,38.47142857,20.7,41.59,10.43,750.6,72.33333333,3.333333333,40,5.60
4/11/2016 0:40,,0,22.46333333,39.5,20.03333333,42.03,23,39.7,21.5,38.5,20.6,52.378,9.533333333,28.63333333,22.46333333,37.5,22.93714286,38.59857143,20.7,42.36333333,10.63,750.6,67,4,40,4.73
4/11/2016 1:00,,0,22.39,39.4,20,42.12666667,23,39.7,21.5,38.5,20.6,52.054,9.36,29.32333333,22.39,37.66333333,22.79,38.73857143,20.73,42.53,10.60,750.6,67,4,40,4.70
4/11/2016 2:40,,0,22.13333333,39.4,19.7,42.29,23.2,39.79,21.29,38.4,20.5,51.236,9.39,27.15666667,22.35666667,37.96666667,22.39,38.9,20.79,43.5,9.50,750.4666667,72.33333333,4,28.33333333,4.70
4/11/2016 10:00,,0,22,38.9,23.26,36.56666667,22.89,37.7,22,38,20.5,41.856,17.03333333,4.933333333,21.7,33.7,21.29,38.276,21.46333333,38.23,14.20,749.9,55,6,29,5.30
4/11/2016 14:10,,0,22.5,39.56,23.39,36.16333333,23.2,38.03,22.29,38.36333333,21,44,19.69333333,4.36,22.1,34.4,22.86142857,40.06428571,21,39.5,17.30,750.1166667,49.16666667,6.166666667,40,6.37
4/11/2016 21:30,,20,22.7,44.02666667,21.29,43.46666667,23.1,40.76,22.6,42.09,21.18,46.036,11.69,29.42666667,21.89,36.96666667,23.79,42.13714286,20.73,40.4,13.00,750.9,68,4,40,7.15
4/12/2016 6:20,,10,21.79,42.76,19.1,46.59,23,39.76,21.7,40.29,20.83285714,45.71,7,58.5,21.5,35.7,22.39,43.156,20.79,44.7,6.80,751.6333333,92.66666667,1.333333333,35.33333333,5.63
4/12/2016 7:40,,30,21.79,42.03,19.26,45.43333333,23,39.32666667,21.7,40.26,20.79,43.45571429,7.56,58.26,21.29,35.5,22.254,41.656,20.79,42.3,8.00,751.9,91.33333333,2.666666667,27.33333333,6.63
4/12/2016 10:40,,0,22.1,42.09,24.29,37.76,23.1,38.9,23.39,39.29,20.912,43.4,15.46333333,14.89666667,21.42666667,35.82666667,22.07142857,41.26428571,21.5,41.32666667,13.07,752,69,3,40,7.50
4/12/2016 10:50,,0,22.1,42.09,24.23,37.62666667,23.1,38.9,23.39,39.16333333,20.95285714,43.35285714,15.25666667,14.49,21.5,35.9,22.04,41.236,21.5,41.46666667,13.28,752,68,3,40,7.50
4/12/2016 12:20,,0,22.56666667,42.09,24.6,36.86333333,23.1,39.29,23.76,39,21.1,43.5,17.42666667,8.53,21.89,35.7,22.46857143,40.76428571,21.29,42,14.17,751.8333333,60,3.333333333,40,6.43
4/12/2016 14:40,,0,22.5,41.7,23.4175,37.5225,23.2,39.29,23.35666667,38.73,21.2,43.29,15.83,10.46,21.79,35.4,22.29,40.536,21.2,41.5,14.23,751.6,60.66666667,4,40,6.67
4/12/2016 22:50,,20,22.7,42,20.63333333,43.12666667,25.5,40.59,22.89,38.66333333,21.2,57.82428571,7.5,40.86333333,21.7,34.4,23.57142857,44.49714286,20.96333333,39.72333333,9.17,751.5666667,79.33333333,2.166666667,40,5.80
4/12/2016 23:00,,20,22.63333333,41.93333333,20.5,43.23,25.5,40.59,22.92666667,38.73,21.2,57.812,7.5,42.42666667,21.63333333,34.4,23.56,44.736,21,39.79,9.30,751.6,78,2,40,5.70
4/13/2016 1:40,,0,22.29,41.62666667,19.79,44.2,24.5,39.9,22.79,38.2,21,54.25428571,6.5,48.3,21.5,34.73,23.14,46.96,20.92666667,42.09,7.80,751.4,84.66666667,2,40,5.33
4/13/2016 6:40,,0,22.1,42.13333333,19.1,46.2,23.7,38.86333333,22.2,38.26,20.81,48.238,6.3,53.96666667,21.2,34.09,22.7,43.62,20.89,42.79666667,5.17,750.2,92,1,40,4.00
4/13/2016 7:40,,0,22.1,41.03,19.2,45.12666667,23.6,38.16333333,22.1,37.79,21.04,49.4,7.56,52.95666667,21.29,35.92666667,22.5,41.65285714,20.79,40.53,5.33,750.4666667,95,2.333333333,40,4.60
4/13/2016 7:50,,10,22.1,40.96666667,19.29,45.09,23.6,38.16333333,22.1,37.79,21.04285714,50.01,7.866666667,52.6,21.23,36.46,22.478,41.44,20.79,40.33333333,5.42,750.5333333,95.5,2.666666667,40,4.75
4/13/2016 11:00,,0,22.2,42.43,20.29,44.69333333,23.29,39.79666667,22.2,40.56,20.79,46.62666667,13.11428571,27.63714286,21.1,35.29,21.87571429,39.48571429,20.5,39.59,10.00,751,76,1,40,5.90
4/13/2016 22:50,,0,21.89,42.59,19.35666667,45.53,23.5,39.2,21.89,39.59,20.76,47.5,4.9,51.68,21,36.2,23.22571429,45.23857143,20.39,44.29,5.33,753.2666667,95.83333333,1,51,4.70
4/14/2016 0:20,,0,21.7,42,18.79,45.73,23.6,39.29,21.76,39.29,20.65714286,47.15285714,4.06,52.73,20.934,35.9,23,45.7,20.39,45.73,4.23,753.6,96.33333333,0.666666667,5,3.73
4/14/2016 2:10,,0,21.5,41.59,18.5,45.59,23.7,39.59,21.5,38.7,20.56,46.9,3.2,53.63,20.86142857,35.45714286,22.82333333,44.82666667,20.39,46.4,2.78,753.8166667,97.33333333,1,3.833333333,2.43
4/14/2016 3:40,,0,21.29,41.29,18.23,45.43333333,23.6,39.5,21.5,38.5,20.5,46.68428571,3.5,55.59,20.79,35.07714286,22.7,44.09,20.39,46.09,1.37,753.8333333,99,1,1.666666667,1.27
4/14/2016 3:50,,0,21.26,41.2,18.2,45.4,23.6,39.5,21.39,38.4,20.5,46.59,3.433333333,55.33,20.79,35.036,22.7,44.06,20.39,46.06,1.28,753.8166667,99,1,1.333333333,1.18
4/14/2016 4:50,,0,21.2,41,18.1,45.4,23.6,39.4,21.32333333,38.29,20.39,46.5,3.9,57.82666667,20.79,34.9,22.6,43.79,20.39,45.79,1.62,753.8833333,99,1,55.16666667,1.52
4/14/2016 12:30,,0,21.82333333,42.26666667,22.76,38.93333333,23,38.76,23.6,39.53,20.39,45.2,17.72333333,18.85666667,21,36.29,22.1,41.4,20.7,42.56666667,14.10,754.35,65.5,2,34.5,7.65
4/14/2016 21:10,,0,22.89,42.2,21.42666667,42.16333333,23.46333333,39.4,22.7,39.36333333,21,60.93333333,13.22666667,21.59666667,21.29,36.29,23.89,44,20.6,41.5,13.42,751.55,68.83333333,2,40,7.78
4/14/2016 22:40,,10,22.7,41.345,20.89,42.7,23.39,39.73,22.6,39.53,20.79,55.19333333,11.62666667,36.96,21.27714286,36.38428571,23.89,47.4,20.7,43,12.93,751.1,71.66666667,3.333333333,40,7.93
4/14/2016 22:50,,0,22.66666667,41.36333333,20.85666667,42.86333333,23.39,39.79,22.6,39.59,20.79,54.8,11.42666667,38.16666667,21.254,36.376,23.80428571,47.30571429,20.7,43.09,12.92,751.05,71.33333333,3.666666667,40,7.87
4/15/2016 1:10,,0,22.35666667,41.79,20.29,44.46666667,23.6,40,22.39,40.2,20.7,52.66333333,10,57.46333333,21.2,37,23.46857143,49.53571429,20.7,44.46666667,9.47,750.6333333,97.33333333,1.166666667,62.66666667,9.02
4/15/2016 3:50,,0,22,42.29,19.79,45.59,23.7,40.2,22.2,40.59,20.56666667,51.79,9.533333333,60.9,21.1,37.4,23.12,48,20.79,45.59,9.55,748.7,97.33333333,2,27,9.12
4/15/2016 4:10,,0,22,42.4,19.79,45.59,23.7,40.2,22.2,40.59,20.6,51.7,9.39,61.22333333,21.1,37.41428571,23.1,48.134,20.79,45.7225,9.60,748.5,96.16666667,2.5,23.33333333,8.98
4/16/2016 0:50,,0,22.6,41.7,20.2,44.7,23.89,39.4,22,40.2,21,52.59,10.36,45.43333333,21.39,36.29,23.39,47.06,20.89,44.2,10.65,744.5333333,77.5,6.166666667,40,6.85
4/16/2016 3:00,,0,22.29,41.5,19.82333333,44.82666667,24,39.59,21.82333333,40.2,20.89,51.7,9.426666667,48.09,21.32333333,36.29,23.2,48.26666667,20.89,44.59,10.10,744.7,82,7,40,7.20
4/16/2016 3:10,,0,22.29,41.5,19.79,44.79,24,39.59,21.79,40.16333333,20.89,51.59,9.3,48.85,21.29,36.29,23.2,48.13333333,20.89,44.59,10.00,744.7,82.5,6.833333333,40,7.17
4/16/2016 5:20,,0,21.89,41.73,19.6,45.2,24.13333333,39.9,21.7,40.26,20.79,50.56,9.5,50.83,21.26,36.46666667,23,47,20.89,45,9.23,744.9666667,88.33333333,5,27.66666667,7.40
4/16/2016 5:50,,0,21.89,41.79,19.5,45.29,24.2,39.82666667,21.7,40.29,20.79,50.32666667,8.866666667,50.92666667,21.2,36.5,23,47,20.89,45.09,9.28,745.0666667,88.83333333,5,27.16666667,7.55
4/16/2016 23:20,,0,22.32333333,41.32666667,19.35666667,45.12666667,24.1,39.09,21.5,38.356,20.7,46.53,3.76,51.89,21.1,33.29,24.5,43.9,20.89,41.96333333,4.43,750.0666667,90.33333333,2,40,3.03
4/16/2016 23:30,,0,22.29,41.29,19.29,45.26,24.1,39.09,21.5,38.32142857,20.76,46.59,3.566666667,51.55666667,21.1,33.29,24.5,43.56666667,20.89,42.16333333,4.35,750.1,91,2,40,3.05
4/17/2016 1:40,,0,22,40.26,18.7,45.2,23.89,38.79,21.29,38.036,20.63333333,46.53,1.863333333,51.56,21.02857143,33.12142857,23.73,40.5,20.89,43.86333333,3.73,751,93.66666667,1,40,2.80
4/17/2016 3:10,,0,21.79,39.79,18.29,45.09,23.73,38.5,21.2,37.9,20.6,46.29,0.933333333,50.73,21,33.09,23.39,40.86,20.79,44.62666667,1.72,751.3666667,97,1,64.5,1.23
4/17/2016 21:40,,10,22.6,39.22333333,19.73,40.76,22.5,38.06,22.1,36.12142857,20.79,43.76666667,3.163333333,42.66666667,21.29,29.55571429,23.6,37.33333333,20.6,35.46,4.93,759.2666667,86,1.333333333,40,2.73
4/17/2016 22:40,,0,22.39,38.79,19.39,41.59,22.5,38.09,21.90571429,35.85285714,20.76,44.9,2.29,46.96666667,21.2,30.274,23.42666667,38.43333333,20.6,37.52666667,5.00,759.7666667,86.33333333,1,40,2.83
4/18/2016 0:30,,10,22.1,38.7,18.7,42.46666667,22.5,37.7,22,36.82142857,20.6,44.96666667,1.26,49.69666667,21.1,30.87571429,23.03333333,38.56666667,20.63333333,39.03,3.80,760.15,87.5,1,40,1.85
4/18/2016 2:00,,20,21.79,38.59,18.29,42.82666667,22.5,37.73,22.236,37.29,20.5,44.59,0.466666667,50.12666667,21,30.956,22.7,39.26,20.6,38.59,2.30,760.4,93,1,40,1.20
4/18/2016 4:40,,0,21.5,38.29,17.79,42.9,22.39,37.12666667,22.1,35.66857143,20.35666667,44.2,-0.1,51.46666667,20.79,30.89,22.26,38.66333333,20.5,39.59,0.67,760.6666667,96.66666667,1,21,0.17
4/18/2016 6:40,,0,21.23,38.62666667,17.6,44.095,22.26,36.46666667,21.7,35.47142857,20.2,44.59,-0.066666667,52.62666667,20.65714286,30.84714286,22,38.7,20.39,39.5,0.33,761,97.66666667,2,61.33333333,0.00
4/18/2016 8:30,,0,21.2,39,18.93,42.86666667,22.39,36.4,21.718,36.674,20.2,44.5,5.133333333,58.49,20.6,31.1,21.79,38.2,20.82666667,37.26666667,4.15,761.5,91,2.5,51,2.75
4/18/2016 10:00,,0,21.5,39.5,23.32666667,37.09666667,22.39,36.66333333,22.66,37.134,20.16666667,44.29,10.76,37.09666667,20.6,31.39,21.7,38.29,21,39.02666667,8.00,761.8,76,3,40,3.90
4/18/2016 10:10,,0,21.5,39.43333333,23.56666667,36.66,22.39,36.73,22.76428571,37.06428571,20.1,44.29,11.23333333,27.99666667,20.61428571,31.39,21.7,38.29,20.92666667,39.29,8.18,761.8166667,74.33333333,3,38.16666667,3.77
4/18/2016 11:20,,0,21.79,38.72333333,23.7,32.86333333,22.39,36.65,22.912,35.616,20.2,43.495,12.8,6.956666667,20.6,29.73571429,21.63333333,37.36,20.82333333,39.12666667,9.60,761.9,60.66666667,3.333333333,32.66666667,2.20
4/18/2016 13:50,,0,21.85666667,35.83333333,22.7,32.2,22.5,35.59,22.7,33.7,20.2,40.76,13.62666667,2.2,20.7,27.87,21.6,35.03,20.7,36.32666667,11.13,762.0666667,52.5,4,40,1.63
4/18/2016 22:50,,0,21.6,37.2,19.39,37.9,22.5,36.12666667,22.29,34.09,20.39,53.86,5.5,15.02666667,20.39,29.06,22.79,40.65666667,20.2,34.86,6.17,763.6333333,69.33333333,2,40,0.92
4/18/2016 23:30,,0,21.5,37.2,19.16666667,38.43333333,22.5,36.29,22.2,34.09,20.29,52.56666667,5.745,17.59,20.39,29.31,22.56666667,41.15666667,20.2,35.93333333,6.20,763.7,72,2,40,1.50
4/19/2016 0:50,,0,21.32333333,37.2,18.79,39.03,22.6,36.46666667,22,34.2,20.2,50.36333333,6.333333333,20.26,20.29,29.84714286,22.29,42.62666667,20.29,37.76666667,6.98,763.7833333,72.33333333,2.833333333,40,2.35
4/19/2016 2:10,,0,21.2,37.29,18.65,39.645,22.5,36.59,21.89,34.59,20.1,49.06,6.466666667,27.76666667,20.29,30.34714286,22.29,43.4,20.29,39,6.57,764,77.83333333,2.166666667,40,2.93
4/19/2016 5:00,,0,20.89,37.7,18.2,40.7,22.56666667,36.9,21.6,35.2,19.89,47.59,4.9,45.72333333,20.2,31.11428571,22,42.7,20.29,40.29,4.80,764.2,94,2,24,3.90
4/19/2016 5:30,,10,20.89,38.63333333,18.1,42.06666667,22.29,36.46666667,21.6,35.29,19.89,47.43333333,5.156666667,47.06,20.2,31.29,22,42.79,20.29,40.5,5.05,764.25,94,2,24,4.15
4/19/2016 6:40,,0,20.89,39.2,18.1,43,22.1,36.59,21.5,36.14,19.89,48,5.963333333,49.12666667,20.17142857,31.62857143,21.89,42.15666667,20.2,40.32666667,5.50,764.3,94.66666667,2,22,4.67
4/19/2016 14:30,,0,21.79,38.79,22.2,36.29,22.2,36.86333333,22,37.09,19.89,45.46666667,15.56666667,1,20.89,31.66,21.26,39.46666667,20.29,38.5,12.85,765.65,56.5,2.5,50.5,4.35
4/19/2016 16:10,,0,22,38.59,22.03333333,36.29,22.29,36.79,22,37,20,44.9,14.72666667,1,21.12,31.29,21.13333333,38.9,20.2,37.79,13.17,765.6,56,3.333333333,40,4.48
4/19/2016 16:20,,0,22,38.59,22,36.2,22.29,36.79,22,37,20,44.9,14.72666667,1,21.2,31.22571429,21.2,38.9,20.23,37.86,13.03,765.6,56,3.666666667,40,4.37
4/19/2016 21:50,,0,22.1,38.96666667,20.03333333,38.4,22.1,37.36333333,22.1,35.72571429,20.39,54.02666667,7.526666667,27.19,20.79,30.178,22.29,40.4,19.89,35.69333333,7.15,766.6333333,77.66666667,3,40,3.47
4/19/2016 23:00,,10,21.89,38.59,19.6,39.59,22.03333333,37.32666667,21.89,35.7,20.32333333,52.36,6.333333333,35.55666667,20.7,30.89142857,22.1,42.8,20,37.76666667,7.30,767.1,79,4,40,3.90
4/20/2016 1:40,,0,21.5,38.5,18.76,41,22.29,37.7,21.6,35.4,20.1,49.66333333,4.263333333,42.76666667,20.5,31.42142857,22,43.4,19.92666667,40,5.03,767.5,84.66666667,3.666666667,40,2.70
4/20/2016 3:30,,0,21.29,38.2,18.35666667,41.2,22.29,37.86333333,21.5,35.29,20,48.5,2.466666667,45.53,20.39,31.36142857,21.89,43.09,20,41.06,3.85,767.3,88,3,34.5,2.00
4/20/2016 6:40,,0,21,38.245,17.79,42.53,22,36.5,21.2,34.96,19.85666667,46.76,1.163333333,50.16666667,20.23857143,31.14285714,21.6,42.26,19.89,40.53,2.27,767.7666667,91.33333333,1,27.33333333,0.93
4/20/2016 7:00,,0,21,38.16333333,17.89,42.1,22,36.56,21.2,35.2,19.79,46.43,1.73,51.89,20.2,30.72571429,21.6,41.6,19.89,39.86,1.90,767.9,93,1,27,0.80
4/20/2016 8:20,,0,20.89,37.56666667,19.09333333,40.29333333,22.1,35.8175,21.25142857,35.15285714,19.89,41.63,6.49,52.19333333,20.02857143,30.46857143,21.35666667,39.23,20.06666667,36.7,4.43,768.1666667,88,2.666666667,24,2.53
4/20/2016 9:30,,0,21.16666667,39.03333333,22.76333333,36.86333333,22,35.96666667,22,35.29,19.7,42.56666667,10.16666667,18.49333333,20.02,30.62,21.2,38.5,20.32333333,37.23333333,7.50,767.95,77,4.5,32,3.60
4/21/2016 4:00,,0,21.7,35.2,19,37.7,22.89,37,22.08,33.236,20.1,49.06,5.026666667,28.46666667,21.5,34,22.06666667,41.13333333,20.2,39.0675,6.80,763.4,72,4,29,2.10
4/21/2016 4:40,,0,21.66666667,35.26,18.89,37.9,22.89,37,22,33.2,20.03333333,48.76666667,4.19,32.93333333,21.5,34,22,41.16333333,20.2,39.23,6.00,763.4,74.66666667,3.333333333,29,1.77
4/21/2016 7:40,,0,21.5,36.9,19.1,39.76,22.53333333,35.79,21.96857143,34.02571429,20,46.8725,7.026666667,30.72666667,21.29,33.116,21.79,39.76,20.1,38.12666667,5.50,763,79.66666667,2.666666667,26,2.23
4/21/2016 8:40,,0,21.5,37.09,20.53333333,37.86333333,22.7,35.59,22.1,34.55142857,20,46.29,10.03,16.93333333,21.23857143,32.53857143,21.6,39.26,20.35666667,37.46666667,7.60,762.7666667,73,3.666666667,27.33333333,3.00
4/21/2016 13:50,,0,22.73,35.86333333,23.5,32.53,22.89,35.93333333,23,34.21875,20.2,42.26,20,1,22.39,29.73857143,21.29,38.03,20.29,37.49,16.95,761.4333333,40.66666667,4.833333333,40,3.47
4/21/2016 22:40,,0,22.79,36.93333333,21.42666667,37,23.1,36.7,22.89,34.63125,20.6,42.59,14,6.126666667,22.1,35.15285714,22.89,42.36,20.2,37.9,13.93,760.0666667,59,3,40,5.97
4/21/2016 23:20,,0,22.79,37.09,21.2,37.46666667,23.2675,37.0675,22.81,34.718,20.56666667,42.7,13.73333333,6.533333333,22.1,35.55142857,22.79,43.69333333,20.2,38.32666667,13.37,760.1333333,61.33333333,3.333333333,36,6.03
4/22/2016 1:40,,0,22.6,37.4,20.7,38.82666667,23.39,37.7,22.79,35.09,20.5,43,12.03333333,10.66,22,36.312,22.6,45.43333333,20.2,39.23,11.23,760.3,69.33333333,1.666666667,27.33333333,5.73
4/22/2016 3:20,,0,22.5,37.4,20.39,39.09,23.5,37.79,22.73857143,35.02571429,20.39,43.09,10.89,9.89,22,36.236,22.5,44.16333333,20.29,39.79,10.90,760.1333333,64.66666667,4,32.66666667,4.47
4/22/2016 23:00,,0,22.73,39.23,20.7,39.23,25,36,22.5,35.29,21.1,64.595,9.89,21.53333333,21.6,32.2,23.84,43.7,20.39,38.16333333,10.00,756.9,73,5,29,5.40
4/23/2016 0:20,,0,22.6,39,20.29,39.845,24.85666667,36.26,22.39,35.2,21,56.22333333,7.933333333,44.53,21.5,32.48571429,23.56666667,45.62666667,20.46333333,39.22333333,8.80,757,76.33333333,5,35.66666667,4.80
4/23/2016 0:50,,0,22.5,39.06,20.2,40.12666667,25,36.5,22.37571429,35.4,20.96333333,55.46333333,7.5,51.79333333,21.5,32.59,23.53333333,46.29,20.5,39.59,8.05,757,84.33333333,5,29.16666667,5.55
4/23/2016 2:40,,0,22.39,39.09,19.79,41.09,24.89,37.2,22.29,35.59,20.79,53.06666667,7,52.36,21.39,32.82142857,23.23,46.06666667,20.53333333,40.7,7.17,756.7,86.33333333,4,36,5.07
4/23/2016 4:30,,0,22.2,38.7,19.5,41.36333333,24.79,37.29,22.1,35.4,20.7,51.66333333,6.59,50.2,21.39,32.7,23.1,44.79,20.6,41.2,6.60,756.5,85.5,4.5,40,4.25
4/23/2016 6:20,,0,22,38.29,19.2,41.4,24.66666667,37.36333333,22,35.29,20.6,50.26,6.4,49.76666667,21.29,32.59,22.89,44.09,20.6,41.32666667,5.97,756.2,88,3.333333333,40,4.17
4/23/2016 7:40,,0,21.89,38.09,19.29,41.23,24.6,37.29,22,35.2,20.6,49.06,6.626666667,50.66,21.29,32.5,22.81,44.3,20.6,41.43333333,5.83,756.3333333,87.33333333,4,40,3.83
4/23/2016 17:00,,0,23,35.4,21.29,33.93,23.85666667,33.43,22.5,32.83714286,20.89,40.93333333,9.39,1,22.2,26.5,23.89,33.76666667,20.79,38.32666667,8.80,757.3,51,8,40,-0.80
4/24/2016 0:00,,0,22.29,35.53,19.2,38.5,23.46333333,34.79,22,32.09,21,49.65666667,0.866666667,32.86666667,21.6,30.88285714,23.89,40.72333333,20.56666667,36.82666667,2.00,759.1,84,2,40,-0.50
4/24/2016 0:30,,0,22.2,35.32666667,19,38.5,23.39,34.7,21.89,32.09,21,49.29,0.325,35.195,21.6625,31.6625,23.79,41.43333333,20.6,37.26,2.10,759.1,83.5,2,40,-0.45
4/24/2016 1:10,,0,22.16666667,35.2,18.79,38.59,23.29,34.66333333,21.89,32.2,20.89,48.845,1.23,39.69333333,21.62857143,31.72571429,23.7,42.39,20.6,37.86333333,2.15,759.0666667,83.66666667,2.166666667,40,-0.35
4/24/2016 2:30,,0,21.89,35.12666667,18.5,39,23.1,34.59,21.79,32.29,20.79,48.09,1.463333333,43.16666667,21.6,32.56428571,23.5,42.82666667,20.53333333,38.62666667,1.95,758.85,87,2.5,40,0.00
4/24/2016 3:40,,0,21.79,35.2,18.32333333,39.06,23.2,34.86333333,21.7,32.4,20.7,47.7,1.533333333,47.59666667,21.6,32.96,23.39,42.06,20.5,39.09,2.00,758.6,90.33333333,2,40,0.57
4/24/2016 4:00,,0,21.76,35.29,18.29,39.09,23.29,35.09,21.7,32.5,20.7,47.59,1.633333333,48.33,21.6,33.054,23.39,41.66333333,20.5,39.16333333,2.00,758.5,92,2,40,0.80
4/24/2016 4:20,,0,21.7,35.29,18.29,39.16333333,23.29,35.16333333,21.66,32.46,20.7,47.5,1.933333333,49.53,21.6,33.09,23.29,41.4,20.5,39.33333333,2.07,758.4333333,92,1.666666667,40,0.87
4/24/2016 6:00,,0,21.5,35.5,18.2,39.29,23.39,35.62666667,21.58571429,32.65285714,20.6,46.79,2.76,50.76,21.6,33.56428571,23.03333333,40.73,20.5,39.59,3.00,758.1,92,2,23,1.80
4/24/2016 13:00,,0,21.6,36.5,19.76,38.4,22.7,34.2,21.7,34.18428571,20.5,47.9,4.6,51.79666667,21.56,31.29,23.2,37.09,20.42666667,36.62666667,6.10,757.7,78,4,40,2.50
4/24/2016 14:10,,0,21.73,36.5,20,38.29,22.7,34.2,21.7,34.4,20.5,46.76,7.295,28.245,21.7,31.2,23.29,36.66333333,20.5,36.9,3.85,757.6333333,88.5,1.666666667,40,2.02
4/24/2016 14:30,,0,21.79,36.4,20.06666667,38.2,22.63333333,34.23,21.62,34.312,20.5,46.53,7.333333333,29.03333333,21.736,31.1,23.39,36.4,20.5,36.9,5.15,757.5,81.5,3,40,2.05
4/24/2016 15:50,,10,22,36.26,20.1,37.5,22.63333333,34.23,21.7,34.3725,20.39,45.5,5.93,37.09666667,22,30.29,23.7,36,20.5,37.09,6.68,757.3,66.83333333,6.666666667,40,0.85
