date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N
2016-03-06 05:40:00,40,0,18.96333333,37.79,16.89,40.09,20.29,37.9,17.5,37.26,17.89,53.66333333,2.79,77.3,18.16666667,32.4,20.5,43.23,18.06666667,41.36333333,2.83,745.1666667000002,92.33333333,7.666666667,40.0,1.7,5,0,1
2016-03-06 06:00:00,30,0,18.89,37.9,16.85666667,40.09,20.29,37.93333333,17.5,37.23,17.89,53.56,2.59,76.96333333,18.1,32.4,20.5,43.2,18.0,41.4,3.0,745.2,91.0,8.0,40.0,1.7,6,0,1
2016-03-06 06:10:00,30,0,18.89,37.9,16.79,40.0225,20.29,38.0,17.5,37.23,17.82333333,53.43333333,2.73,76.86666667,18.1,32.4,20.5,43.29,18.0,41.475,3.0,745.2333332999998,91.0,7.833333333,40.0,1.7,6,0,1
2016-03-06 06:20:00,30,0,18.89,37.9,16.79,40.06,20.29,37.93333333,17.5,37.29,17.89,53.4,2.73,76.8,18.1,32.4,20.5,43.29,18.0,41.5,3.0,745.2666667000002,91.0,7.666666667,40.0,1.7,6,0,1
2016-03-06 06:30:00,40,0,18.89,37.9,16.79,40.09,20.2,37.9,17.42666667,37.23,17.815,53.3175,2.7,76.56,18.1,32.4,20.39,43.2,18.0,41.53,3.0,745.3,91.0,7.5,40.0,1.7,6,0,1
2016-03-06 06:40:00,50,0,18.79,37.9,16.79,40.09,20.2,37.96666667,17.5,37.29,17.79,53.23,2.76,76.43333333,18.1,32.5,20.46333333,43.26,18.0,41.59,3.0,745.3333332999998,91.0,7.333333333,40.0,1.7,6,0,1
2016-03-06 07:00:00,50,0,18.79,37.9,16.79,40.2,20.2,38.06,17.5,37.29,17.79,53.09,2.79,76.22666667,18.1,32.5,20.39,43.2,18.0,41.7,3.0,745.4,91.0,7.0,40.0,1.7,7,0,1
2016-03-06 07:10:00,60,0,18.79,37.9,16.7,40.2,20.2,38.09,17.42666667,37.29,17.79,53.09,2.76,76.19,18.1,32.5,20.39,43.23,18.03333333,41.82666667,2.92,745.45,91.33333333,7.0,38.0,1.67,7,0,1
2016-03-06 07:20:00,50,0,18.79,37.9,16.7,40.2,20.2,38.09,17.39,37.26,17.79,53.09,2.626666667,76.06333333,18.1,32.5,20.39,43.29,18.03333333,41.82666667,2.83,745.5,91.66666667,7.0,36.0,1.63,7,0,1
2016-03-06 07:30:00,40,0,18.7,38.0,16.7,40.2,20.29,38.2,17.39,37.26,17.76,53.0,2.59,76.0,18.1,32.5,20.35666667,43.29,18.0,41.79,2.75,745.55,92.0,7.0,34.0,1.6,7,0,1
2016-03-06 07:40:00,40,0,18.76,38.0,16.7,40.2,20.29,38.2,17.39,37.29,17.7,53.0,2.59,75.93333333,18.1,32.5,20.29,43.29,18.0,41.86333333,2.67,745.6,92.33333333,7.0,32.0,1.57,7,0,1
2016-03-06 07:50:00,40,0,18.7,38.0,16.7,40.2,20.29,38.29,17.39,37.29,17.76,52.9,2.626666667,75.83333333,18.1,32.5,20.29,43.29,18.0,41.9,2.58,745.65,92.66666667,7.0,30.0,1.53,7,0,1
2016-03-06 08:00:00,40,0,18.7,38.0,16.7,40.2,20.29,38.29,17.39,37.29,17.7,52.82666667,2.7225,75.875,18.1,32.5,20.29,43.29,18.0,41.9,2.5,745.7,93.0,7.0,28.0,1.5,8,0,1
2016-03-06 08:10:00,50,0,18.7,38.0,16.7,40.2,20.29,38.29,17.39,37.29,17.73,52.76,2.863333333,75.86666667,18.1,32.5,20.29,43.45,18.0,41.93333333,2.57,745.7333332999998,93.33333333,6.666666667,26.66666667,1.6,8,0,1
2016-03-06 08:30:00,50,0,18.66666667,38.06,16.7,40.2,20.29,38.29,17.39,37.29,17.7,52.66333333,2.723333333,75.59,18.03333333,32.5,20.29,43.59,18.0,42.0,2.7,745.8,94.0,6.0,24.0,1.8,8,0,1
2016-03-06 08:40:00,50,0,18.66666667,38.06,16.7,40.2,20.29,38.29,17.34,37.29,17.7,52.59,2.9,75.65666667,18.06666667,32.56,20.29,43.76,18.0,42.0,2.77,745.8333332999998,94.33333333,5.666666667,22.66666667,1.9,8,0,1
2016-03-06 08:50:00,20,0,18.6,38.03,16.66666667,40.26,20.29,38.29,17.29,37.32666667,17.7,52.56,2.966666667,75.53,18.0,32.5,20.29,43.7,18.06666667,42.0,2.83,745.8666667,94.66666667,5.333333333,21.33333333,2.0,8,0,1
2016-03-06 09:00:00,20,0,18.6,38.16333333,16.6,40.12666667,20.29,38.29,17.29,37.4,17.7,52.5,3.03,75.46666667,18.0,32.5,20.29,43.76,18.06666667,42.06,2.9,745.9,95.0,5.0,20.0,2.1,9,1,0
2016-03-06 09:20:00,40,0,18.6,38.56,16.7,41.065,20.125,37.7225,17.29,37.4,17.6,52.32666667,3.2,75.36666667,18.0,32.59,20.29,44.0,18.025,42.045,2.9,746.1,95.0,5.333333333,20.0,2.1,9,1,0
2016-03-06 09:30:00,60,0,18.6,38.79,16.7,41.36333333,20.1,37.7,17.39333333,37.72666667,17.6,52.19333333,3.26,75.36666667,18.0,32.5,20.29,43.86,18.03333333,42.03,2.9,746.2,95.0,5.5,20.0,2.1,9,1,0
2016-03-06 09:40:00,70,10,18.6,38.93,16.7,41.4,20.0,37.59,17.79333333,38.13333333,17.6,51.725,3.26,75.36666667,18.0,32.5,20.23,43.46666667,18.0,41.83333333,2.9,746.3,95.0,5.666666667,20.0,2.1,9,1,0
2016-03-06 09:50:00,90,0,18.7,39.2,16.76,41.4,20.0,37.59,18.19666667,38.29,17.6,51.3,3.126666667,75.3,17.89,32.46666667,20.23,43.26666667,18.0,41.56666667,2.9,746.4,95.0,5.833333333,20.0,2.1,9,1,0
2016-03-06 10:00:00,80,0,18.7,39.26,16.79,41.16333333,20.0,37.5,18.46333333,38.15666667,17.6,50.93,3.09,75.26333333,17.89,32.4,20.2,43.09,18.0,41.22333333,2.9,746.5,95.0,6.0,20.0,2.1,10,1,0
2016-03-06 10:20:00,50,0,18.79,39.56,16.89,41.29,19.89,37.5,18.5,37.53,17.6,50.26,2.833333333,75.15666667,17.89,32.32666667,20.2,43.0,18.0,40.72333333,2.83,746.6,95.0,6.0,20.66666667,2.03,10,1,0
2016-03-06 10:40:00,50,10,18.92666667,39.4,17.0,41.2,19.89,37.43333333,18.39,37.23,17.6,49.82,2.296666667,75.0,17.85666667,32.09,20.23,42.9,17.96333333,40.13333333,2.77,746.7,95.0,6.0,21.33333333,1.97,10,1,0
2016-03-06 11:00:00,80,0,19.0,39.06,17.2,41.23,19.89,37.4,18.69333333,37.76,17.53333333,49.43,2.223333333,74.86666667,17.79,31.89,20.26,42.63333333,18.0,39.76,2.7,746.8,95.0,6.0,22.0,1.9,11,1,0
2016-03-06 11:10:00,100,0,19.0,38.93333333,17.26,41.29,19.89,37.4,19.33333333,37.76,17.53333333,49.29,2.53,74.8,17.79,31.89,20.2,42.56,17.92666667,39.62666667,2.82,746.8,94.66666667,6.0,25.0,1.98,11,1,0
2016-03-06 11:50:00,70,0,19.2,39.0,17.6,40.76,19.89,37.4,21.13333333,36.69333333,17.5,48.73,3.326666667,75.09,17.79,32.09,20.42666667,41.79,17.89,39.0,3.28,746.8,93.33333333,6.0,37.0,2.32,11,1,0
2016-03-06 12:00:00,70,0,19.32333333,39.06,17.73,40.93,19.89,37.43333333,21.06666667,36.53,17.5,48.56,3.466666667,75.15666667,17.79,32.16333333,20.5,41.73,17.89,39.0,3.4,746.8,93.0,6.0,40.0,2.4,12,1,0
2016-03-06 12:20:00,90,30,19.42666667,39.09,17.92666667,40.52666667,19.79,37.43333333,20.7,36.62666667,17.5,48.36333333,3.7,75.19,17.79,32.26,20.5,41.29,17.89,38.79,3.67,746.8666667,93.0,6.333333333,40.0,2.63,12,1,0
2016-03-06 12:30:00,90,20,19.5,39.03,18.025,40.345,19.79,37.5,20.63333333,36.7,17.5,48.29,3.7,75.15666667,17.79,32.29,20.6,41.16333333,17.89,38.7,3.8,746.9,93.0,6.5,40.0,2.75,12,1,0
2016-03-06 12:40:00,100,20,19.5,38.96666667,18.16666667,40.4,19.79,37.5,20.5,36.7,17.5,48.16333333,3.7,75.03,17.79,32.29,20.66666667,41.16333333,17.82333333,38.56666667,3.93,746.9333333,93.0,6.666666667,40.0,2.87,12,1,0
2016-03-06 12:50:00,90,20,19.56666667,38.82666667,18.23,40.29,19.79,37.5,20.42666667,36.7,17.5,48.0675,3.233333333,75.09,17.79,32.29,20.7,41.06,17.82333333,38.5,4.07,746.9666667,93.0,6.833333333,40.0,2.98,12,1,0
2016-03-06 13:00:00,80,20,19.6,38.79,18.35666667,40.29,19.79,37.5,20.35666667,36.56,17.5,48.0,2.566666667,75.09,17.79,32.2,20.7,40.93333333,17.89,38.5,4.2,747.0,93.0,7.0,40.0,3.1,13,1,0
2016-03-06 13:10:00,80,30,19.6,38.73,18.39,39.93,19.79,37.5,20.29,36.5,17.5,47.86333333,2.566666667,75.0,17.79,32.2,20.79,40.79,17.82333333,38.5,4.33,746.9833332999998,92.5,6.833333333,40.0,3.15,13,1,0
2016-03-06 13:20:00,80,20,19.6,38.59,18.46333333,39.73,19.79,37.5,20.2,36.4,17.5,47.79,2.9,74.93333333,17.79,32.2,20.79,40.73,17.82333333,38.43333333,4.47,746.9666667,92.0,6.666666667,40.0,3.2,13,1,0
2016-03-06 13:30:00,90,0,19.6,38.86,18.5,39.52666667,19.79,37.5,20.2,36.46666667,17.5,47.7,3.2,75.0,17.79,32.2,20.82333333,40.82666667,17.79,38.26,4.6,746.95,91.5,6.5,40.0,3.25,13,1,0
2016-03-06 13:40:00,80,0,19.66666667,39.06,18.5,39.32666667,19.79,37.5,20.1,36.46666667,17.5,47.62666667,3.36,75.03,17.7,32.2,20.89,40.9,17.79,38.2,4.73,746.9333333,91.0,6.333333333,40.0,3.3,13,1,0
2016-03-06 14:00:00,80,0,19.85666667,38.82666667,18.76,39.12666667,19.89,37.7,19.89,36.2,17.5,47.5,3.7,75.15666667,17.79,32.29,21.0,41.1,17.79,38.12666667,5.0,746.9,90.0,6.0,40.0,3.4,14,1,0
2016-03-06 14:20:00,50,0,20.16666667,38.56666667,19.06666667,38.93333333,19.89,37.7,19.7,36.0,17.5,47.5,4.0,75.19,17.79,32.4,21.06666667,41.46666667,17.79,38.03,4.57,747.0,90.33333333,6.0,34.0,3.07,14,1,0
2016-03-06 14:30:00,50,0,20.29,38.46666667,19.2,38.76,19.89,37.7,19.63333333,35.93333333,17.5,47.36333333,3.726666667,75.19,17.79,32.4,21.0,40.99,17.79,37.96666667,4.35,747.05,90.5,6.0,31.0,2.9,14,1,0
2016-03-06 14:40:00,50,0,20.35666667,38.32666667,19.26,38.7,19.89,37.7,19.56666667,35.86333333,17.56666667,47.29,2.723333333,74.96666667,17.79,32.36333333,20.9725,40.3975,17.79,37.9,4.13,747.1,90.66666667,6.0,28.0,2.73,14,1,0
2016-03-06 14:50:00,70,0,20.39,38.16333333,19.29,38.56,19.85666667,37.66333333,19.4725,35.74,17.5,47.29,2.59,74.83333333,17.79,32.23,20.89,39.8,17.79,37.86333333,3.92,747.15,90.83333333,6.0,25.0,2.57,14,1,0
2016-03-06 15:00:00,70,0,20.46333333,38.09,19.35666667,38.43333333,19.79,37.59,19.32333333,35.59,17.5,47.23,2.933333333,74.86666667,17.79,32.2,20.89,39.43,17.79,37.73,3.7,747.2,91.0,6.0,22.0,2.4,15,1,0
2016-03-06 15:10:00,80,0,20.53333333,37.96666667,19.5,38.29,19.79,37.59,19.35666667,35.7,17.5,47.16333333,3.133333333,74.8,17.79,32.2,20.89,39.15666667,17.79,37.66333333,3.58,747.2333332999998,91.16666667,5.666666667,25.0,2.3,15,1,0
2016-03-06 15:20:00,70,0,20.6,37.82666667,19.5,38.23,19.79,37.66333333,19.29,35.76,17.5,47.09,3.4,74.9,17.73,32.2,20.89,39.06,17.79,37.59,3.47,747.2666667000002,91.33333333,5.333333333,28.0,2.2,15,1,0
2016-03-06 15:30:00,90,0,20.6,37.7,19.56666667,38.09,19.79,37.59,19.2,35.7,17.5,47.06,3.066666667,74.76,17.73,32.2,20.89,38.86,17.79,37.59,3.35,747.3,91.5,5.0,31.0,2.1,15,1,0
2016-03-06 15:50:00,70,0,20.6,38.26666667,19.53333333,37.93333333,19.85666667,37.66333333,19.16666667,35.86,17.5,46.9,2.363333333,74.56,17.79,32.0,20.96333333,39.0,17.79,37.43333333,3.12,747.3666667,91.83333333,4.333333333,37.0,1.9,15,1,0
2016-03-06 16:00:00,70,0,20.6,37.72666667,19.5,37.76,19.79,37.5,19.1,36.13333333,17.56666667,46.86333333,2.693333333,74.76,17.79,32.0,21.0,39.09,17.79,37.36333333,3.0,747.4,92.0,4.0,40.0,1.8,16,1,0
2016-03-06 16:10:00,80,0,20.6,37.36333333,19.5,37.62666667,19.79,37.5,19.1,36.36,17.5,46.79,3.026666667,74.96666667,17.79,31.96333333,21.06666667,39.22333333,17.79,37.36333333,2.87,747.4,92.16666667,4.0,43.5,1.68,16,1,0
2016-03-06 16:20:00,70,0,20.6,37.23,19.46333333,37.5,19.89,37.5,19.1,36.56,17.53333333,46.66333333,3.19,75.045,17.79,31.96333333,21.13333333,39.32666667,17.79,37.36333333,2.73,747.4,92.33333333,4.0,47.0,1.57,16,1,0
2016-03-06 16:40:00,80,0,20.56666667,37.09,19.39,37.5,19.89,37.5,19.1,36.96666667,17.6,46.7,3.73,75.3,18.0,32.09,21.32333333,40.0,17.79,37.5,2.47,747.4,92.66666667,4.0,54.0,1.33,16,1,0
2016-03-06 16:50:00,70,0,20.5,37.09,19.32333333,37.56,19.89,37.43333333,19.1,37.03,17.53333333,46.7,3.766666667,75.5,18.0,32.12666667,21.39,40.06,17.79,37.56,2.33,747.4,92.83333333,4.0,57.5,1.22,16,1,0
2016-03-06 17:10:00,50,0,20.5,37.0,19.29,37.59,20.0,37.43333333,19.1,37.2,17.6,46.53,4.4633333330000005,75.5,18.2,32.13333333,21.56666667,40.43333333,17.79,37.59,2.33,747.4,92.66666667,3.666666667,57.5,1.2,17,1,0
2016-03-06 17:20:00,50,0,20.5,37.03,19.2,37.5,20.0,37.4,19.1,37.2,17.6,46.4,4.53,75.43333333,18.2,32.0,21.7,40.46666667,17.85666667,37.66333333,2.47,747.4,92.33333333,3.333333333,54.0,1.3,17,1,0
2016-03-06 17:30:00,50,0,20.5,37.09,19.2,37.5,20.0,37.4,19.1,37.16333333,17.6,46.4,4.623333333,75.43,18.2,31.89,21.7,40.4,17.79,37.59,2.6,747.4,92.0,3.0,50.5,1.4,17,1,0
2016-03-06 17:40:00,100,0,20.39,37.0,19.16666667,37.5,20.0,37.36333333,19.1,37.09,17.6,46.32666667,4.623333333,75.83,18.2,32.02333333,21.7,39.62333333,17.89,37.59,2.73,747.4,91.66666667,2.666666667,47.0,1.5,17,1,0
2016-03-06 17:50:00,140,0,20.39,37.06,19.1,37.63333333,20.0,37.29,19.0,36.96666667,17.6,46.4,4.433333333,76.03,18.23,32.09,21.63333333,39.09666667,17.89,37.59,2.87,747.4,91.33333333,2.333333333,43.5,1.6,17,1,0
2016-03-06 18:00:00,510,0,20.35666667,37.3,19.06666667,37.72333333,20.0,37.29,19.0,37.07,17.6,46.29,4.16,76.15666667,18.29,32.03,21.65,39.0,17.79,37.5,3.0,747.4,91.0,2.0,40.0,1.7,18,1,0
2016-03-06 18:10:00,370,10,20.29,39.02666667,19.0,37.66333333,20.0,37.29,19.0,37.26,17.6,46.15666667,3.93,76.36666667,18.23,31.79,21.7,39.0,17.85666667,37.5,2.95,747.45,90.83333333,1.833333333,40.0,1.62,18,1,0
2016-03-06 18:20:00,330,0,20.29,39.9,19.0,38.73,20.0,37.59,19.0,37.26,17.6,46.09,3.656666667,76.76666667,18.23,31.73,21.7,39.0,17.85666667,37.36333333,2.9,747.5,90.66666667,1.666666667,40.0,1.53,18,1,0
2016-03-06 18:30:00,250,0,20.29,39.56666667,18.92666667,38.79,20.0,37.66333333,19.0,37.2,17.6,46.16333333,3.223333333,77.03,18.2,31.6,21.79,38.9,17.79,37.29,2.85,747.55,90.5,1.5,40.0,1.45,18,1,0
2016-03-06 18:40:00,440,0,20.29,39.63333333,18.89,39.03,19.89,37.79,18.89,37.09,17.6,46.2,3.03,77.09,18.2,31.4975,21.79,38.9,17.79,37.2,2.8,747.6,90.33333333,1.333333333,40.0,1.37,18,1,0
2016-03-06 18:50:00,400,0,20.29,40.3,18.815,39.2475,19.89,37.82666667,18.89,37.09,17.6,46.26,2.863333333,77.19,18.2,31.39,21.79,38.9,17.79,37.16333333,2.75,747.65,90.16666667,1.166666667,40.0,1.28,18,1,0
2016-03-06 19:00:00,340,10,20.29,41.02666667,18.79,39.69333333,19.89,37.96666667,18.89,37.23,17.55,46.29,2.73,77.26333333,18.1,31.29,21.85666667,38.96666667,17.79,37.09,2.7,747.7,90.0,1.0,40.0,1.2,19,0,1
2016-03-06 19:20:00,90,10,20.39,46.06,18.79,42.9,19.96333333,38.43,18.85666667,37.83,17.6,46.69333333,1.726666667,77.5,18.1,31.29,21.73,38.39,17.7,36.93333333,2.4,747.7666667000002,91.66666667,1.0,35.66666667,1.13,19,0,1
2016-03-06 19:30:00,160,10,20.39,44.39333333,18.7,42.9,20.0,38.86,18.79,38.29666667,17.6,47.15666667,1.6,77.5,18.1,31.23,21.7,38.32666667,17.76,36.86333333,2.25,747.8,92.5,1.0,33.5,1.1,19,0,1
2016-03-06 19:40:00,340,0,20.39,43.86,18.7,42.5,20.06666667,39.13333333,18.79,38.53,17.6,47.36333333,1.463333333,77.62333333,18.1,31.2,21.76,38.32666667,17.7,36.79,2.1,747.8333332999998,93.33333333,1.0,31.33333333,1.07,19,0,1
2016-03-06 19:50:00,240,10,20.315,42.75,18.66666667,41.96,20.1,39.16333333,18.79,38.59,17.6,47.5,1.323333333,77.69,18.1,31.2,21.82333333,38.29,17.7,36.7,1.95,747.8666667,94.16666667,1.0,29.16666667,1.03,19,0,1
2016-03-06 20:00:00,420,10,20.29,41.73333333,18.6,41.42666667,20.1,39.36333333,18.79,38.46666667,17.93333333,60.22666667,1.0,77.83,18.0,31.1,21.96333333,38.29,17.7,36.7,1.8,747.9,95.0,1.0,27.0,1.0,20,0,1
2016-03-06 20:10:00,130,10,20.29,41.13333333,18.5,40.99,20.2,39.4,18.79,38.32666667,18.1,68.46333333,0.7333333329999999,77.69,18.0,31.03333333,22.0,38.2,17.7,36.59,1.68,747.9166667000002,95.5,1.0,26.16666667,0.97,20,0,1
2016-03-06 20:20:00,350,10,20.23,40.8,18.5,40.65666667,20.2,39.52666667,18.79,38.13333333,18.03333333,68.59,0.6333333329999999,77.52666667,18.0,30.96333333,22.0,38.2,17.7,36.59,1.57,747.9333333,96.0,1.0,25.33333333,0.93,20,0,1
2016-03-06 20:30:00,280,0,20.2,40.52666667,18.39,40.56,20.2,39.46666667,18.79,37.86,17.96333333,67.85666667,0.433333333,77.33333333,18.0,30.82333333,22.03333333,38.09,17.7,36.56,1.45,747.95,96.5,1.0,24.5,0.9,20,0,1
2016-03-06 21:10:00,80,10,20.1,39.56,18.26,40.2,20.2,39.06,18.6,36.76,19.76,86.53,0.933333333,77.15666667,17.89,30.79,22.06666667,37.82333333,17.7,36.36333333,1.02,748.0,98.16666667,1.166666667,28.5,0.75,21,0,1
2016-03-06 21:20:00,230,0,20.1,39.43333333,18.2,40.2,20.26,39.0,18.6,36.56666667,19.23333333,87.59,0.566666667,77.16,17.89,30.79,21.9175,38.62,17.63333333,36.23,0.93,748.0,98.33333333,1.333333333,35.0,0.7,21,0,1
2016-03-06 21:30:00,390,0,20.1,39.26,18.2,40.13333333,20.26,38.93333333,18.6,36.36333333,18.72666667,88.09333333,0.433333333,77.3,17.89,30.73,21.89,38.86333333,17.66666667,36.22333333,0.85,748.0,98.5,1.5,41.5,0.65,21,0,1
2016-03-06 21:50:00,80,20,20.1,39.06,18.1,39.86333333,20.15,39.345,18.5,36.2,18.29,86.63,0.7,77.3,17.89,30.7225,21.82333333,39.2,17.6,36.045,0.68,748.0,98.83333333,1.833333333,54.5,0.55,21,0,1
2016-03-06 22:00:00,70,20,20.1,38.93333333,18.1,39.845,20.1,39.32666667,18.56666667,36.4,18.29,85.29666667,0.666666667,77.3,17.89,30.79,21.76,39.2,17.6,36.0,0.6,748.0,99.0,2.0,61.0,0.5,22,0,1
2016-03-06 22:10:00,80,20,20.1,38.76,18.1,39.86333333,20.1,39.32666667,18.95666667,37.0,18.2,82.9,0.4,77.43333333,17.82333333,30.96,21.7,39.26,17.6,36.0,0.67,748.0,98.66666667,1.833333333,61.33333333,0.52,22,0,1
2016-03-06 22:20:00,60,20,20.1,38.62666667,18.0,39.79,20.1,39.22333333,19.56333333,37.26,18.16666667,80.72666667,0.266666667,77.5,17.89,31.16666667,21.7,39.56666667,17.6,36.12666667,0.73,748.0,98.33333333,1.666666667,61.66666667,0.53,22,0,1
2016-03-06 22:40:00,60,20,20.1,38.5,17.96333333,39.79,20.1,38.96666667,20.56666667,36.92666667,18.06666667,77.75666667,-0.166666667,77.59,17.89,31.35666667,21.66666667,40.23,17.6,36.43333333,0.87,748.0,97.66666667,1.333333333,62.33333333,0.57,22,0,1
2016-03-06 22:50:00,60,20,20.1,38.36333333,17.89,39.79,20.1,38.9,20.56666667,36.79,18.0,76.63,-0.266666667,77.5,17.89,31.42666667,21.6,40.43,17.6,36.56,0.93,748.0,97.33333333,1.166666667,62.66666667,0.58,22,0,1
2016-03-06 23:00:00,60,30,20.075,38.2675,17.89,39.79,20.1,38.82666667,20.5,36.86333333,18.0,75.32666667,-0.533333333,77.5,17.89,31.56666667,21.6,40.76666667,17.6,36.62666667,1.0,748.0,97.0,1.0,63.0,0.6,23,0,1
2016-03-06 23:10:00,50,20,20.0,38.2,17.89,39.79,20.16666667,38.9,20.35666667,37.0,18.0,74.32666667,-0.566666667,77.36666667,17.89,31.6,21.6,40.96666667,17.6,36.7,0.83,747.95,97.16666667,1.0,60.66666667,0.45,23,0,1
2016-03-06 23:30:00,60,30,20.0,38.03,17.79,39.7,20.1,38.93,20.29,37.2,17.89,72.1,-0.533333333,77.15666667,17.89,31.63333333,21.5,41.52666667,17.6,36.96666667,0.5,747.85,97.5,1.0,56.0,0.15,23,0,1
2016-03-07 00:00:00,40,20,20.0,37.86333333,17.7,39.79,20.2,38.73,20.2,37.26,17.79,68.52333333,-0.8666666670000001,77.06,17.89,31.7,21.5,42.26666667,17.56666667,37.2,0.0,747.7,98.0,1.0,49.0,-0.3,0,0,1
2016-03-07 00:20:00,30,10,19.89,37.7,17.6,39.7,20.1,39.12666667,20.26333333,37.56666667,17.79,66.89333333,-0.9,77.4,17.89,31.76,21.5,42.62666667,17.56666667,37.32666667,0.0,747.7,98.0,1.0,48.0,-0.3,0,0,1
2016-03-07 00:30:00,40,10,19.89,37.7,17.6,39.7,20.1,39.33333333,20.53,37.56666667,17.73,66.16666667,-0.75,77.295,17.89,31.76,21.42666667,42.62666667,17.56666667,37.46666667,0.0,747.7,98.0,1.0,47.5,-0.3,0,0,1
2016-03-07 00:40:00,50,0,19.89,37.66333333,17.6,39.73,20.1,39.4,20.6,37.02666667,17.7,65.33333333,-0.6,76.96666667,17.89,31.7,21.34,42.545,17.6,37.73,0.0,747.7,98.0,1.0,47.0,-0.3,0,0,1
2016-03-07 00:50:00,50,0,19.89,37.59,17.53333333,39.79,20.075,39.45,20.53333333,36.9,17.7,64.79333333,-0.533333333,76.9,17.89,31.73,21.29,42.8,17.6,37.8975,0.0,747.7,98.0,1.0,46.5,-0.3,0,0,1
2016-03-07 01:10:00,50,0,19.79,37.4,17.5,39.79,20.1,39.06,20.23,36.79,17.7,63.63333333,-0.4,76.72666667,17.82333333,31.73,21.2,43.65666667,17.6,38.23,0.07,747.6833333,97.83333333,1.0,48.66666667,-0.25,1,0,1
2016-03-07 01:30:00,50,0,19.79,37.29,17.39,39.79,20.1,38.9,20.03333333,36.73,17.66666667,62.42333333,-0.233333333,76.72666667,17.82333333,31.73,21.13333333,44.53,17.6,38.4,0.2,747.65,97.5,1.0,54.0,-0.15,1,0,1
2016-03-07 01:40:00,40,0,19.76,37.26,17.39,39.79,20.1,38.96666667,19.85666667,36.76,17.6,61.89,0.033333333,76.69,17.85666667,31.79,21.13333333,44.72333333,17.6,38.4,0.27,747.6333333,97.33333333,1.0,56.66666667,-0.1,1,0,1
2016-03-07 02:00:00,40,0,19.7,37.2,17.39,39.79,20.1,38.96666667,19.7,36.79,17.6,61.15666667,0.233333333,76.5,17.85666667,31.79,21.1,44.9,17.6,38.66333333,0.4,747.6,97.0,1.0,62.0,0.0,2,0,1
2016-03-07 02:10:00,50,0,19.7,37.2,17.29,39.82666667,20.03333333,38.82666667,19.63333333,36.79,17.56666667,60.69333333,0.3666666670000001,76.43333333,17.79,31.79,21.06666667,45.03,17.6,38.73,0.43,747.5666667,97.0,1.166666667,61.83333333,0.02,2,0,1
2016-03-07 02:20:00,50,0,19.63333333,37.2,17.29,39.82666667,20.1,38.82666667,19.56666667,36.79,17.56666667,60.36,0.433333333,76.43333333,17.79,31.79,21.0,45.09,17.6,38.86333333,0.47,747.5333333,97.0,1.333333333,61.66666667,0.03,2,0,1
2016-03-07 02:30:00,50,10,19.6,37.2,17.29,39.86333333,20.1,38.76,19.5,36.79,17.56666667,60.02666667,0.5,76.5,17.79,31.79,21.0,45.32666667,17.6,39.0,0.5,747.5,97.0,1.5,61.5,0.05,2,0,1
2016-03-07 02:40:00,50,0,19.6,37.2,17.23,39.79,20.1,38.62666667,19.39,36.7,17.5,59.82666667,0.6,76.4,17.79,31.79,21.0,45.4,17.6,39.06,0.53,747.4666667,97.0,1.666666667,61.33333333,0.07,2,0,1
2016-03-07 02:50:00,20,0,19.6,37.2,17.26,39.86333333,20.1,38.59,19.32333333,36.7,17.5,59.56,0.666666667,76.46666667,17.79,31.85666667,21.0,45.4,17.6,39.23,0.57,747.4333333,97.0,1.833333333,61.16666667,0.08,2,0,1
2016-03-07 03:00:00,20,0,19.6,37.2,17.2,39.79,20.1,38.59,19.26,36.7,17.5,59.36,0.7,76.5,17.79,31.89,21.0,45.4,17.6,39.29,0.6,747.4,97.0,2.0,61.0,0.1,3,0,1
2016-03-07 03:10:00,30,0,19.56666667,37.2,17.2,39.79,20.1,38.8,19.2,36.62666667,17.5,59.16333333,0.75,76.425,17.79,31.82333333,20.96333333,45.26,17.6,39.4,0.52,747.3833333,97.33333333,2.0,52.66666667,0.08,3,0,1
2016-03-07 03:20:00,30,0,19.5,37.2,17.2,39.79,20.1,39.06,19.15,36.7,17.5,58.96333333,0.7,76.4,17.79,31.79,20.89,45.12666667,17.6,39.46666667,0.43,747.3666667,97.66666667,2.0,44.33333333,0.07,3,0,1
2016-03-07 03:30:00,50,0,19.5,37.2,17.2,39.79,20.0,39.2,19.1,36.7,17.5,58.72333333,0.8,76.4,17.79,31.85666667,20.89,45.0,17.6,39.59,0.35,747.35,98.0,2.0,36.0,0.05,3,0,1
2016-03-07 04:00:00,50,0,19.39,37.06,17.1,39.79,19.89,39.1725,19.0,36.59,17.39,58.12666667,0.966666667,76.65666667,17.79,31.89,20.84,44.515,17.6,39.975,0.1,747.3,99.0,2.0,11.0,0.0,4,0,1
2016-03-07 04:20:00,50,0,19.39,37.03,17.1,39.7,19.79,39.06,18.89,36.59,17.39,57.73,1.0,76.8,17.7,31.89,20.79,44.29,17.6,40.23,0.07,747.2333332999998,99.33333333,1.666666667,11.33333333,0.0,4,0,1
